phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi
3,GLOBAL_条件戦,kyori_tekisei_2+uma_start_shisu+kyakushitsu,2|0.0|2,158,158,21.52,78.23,81.23,158,50.63,83.23,91.55,88.44,90.4
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+uma_start_shisu,1|00|-0.1,134,134,6.72,41.12,66.02,134,29.85,94.1,91.55,80.65,84.14
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+omo_tekisei_code,2|0.0|3,131,131,19.08,70.23,76.44,131,49.62,93.66,91.51,83.64,87.88
3,COURSE_27_東京U字_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu,2|3|0.0,171,171,15.79,48.77,83.12,171,41.52,82.98,91.48,90.29,91.29
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+uma_start_shisu,2|00|0.0,326,326,20.55,80.12,79.41,326,50.31,88.47,91.46,92.71,92.81
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+hizume_code,2|00|23,236,236,19.07,55.76,66.74,236,53.81,80.51,91.46,86.25,93.04
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+gekiso_juni,3|1.0|1.0,219,219,31.05,77.9,82.05,219,63.01,89.45,91.44,81.58,88.54
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+ichi_shisu_juni+pace_shisu_juni,4|1.0|1.0,131,131,29.77,86.18,85.8,131,61.83,98.55,91.4,82.44,88.31
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+omo_tekisei_code,2|2|2,211,211,24.64,76.21,84.74,211,54.98,79.91,91.38,83.92,89.68
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|2,419,419,21.96,67.59,76.26,419,54.65,81.72,91.38,80.69,86.24
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+kijun_ninkijun_tansho+gekiso_juni,中距離|2|1.0,139,139,30.22,109.64,106.4,139,64.75,90.65,91.32,82.62,89.48
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,2|0|3.0,138,138,23.19,121.74,117.34,138,44.2,85.22,91.09,80.61,83.57
3,KEIBAJO_SURFACE_09_芝,manken_shirushi+pace_shisu_juni+ten_shisu_juni,4|1.0|1.0,136,136,28.68,112.87,99.58,136,55.15,87.13,91.09,87.42,90.36
3,KEIBAJO_SURFACE_01_ダ_新馬,omo_tekisei_code+kyori_kubun+hizume_code,1|中距離|23,160,160,11.88,70.19,86.65,160,37.5,91.25,91.07,80.15,85.56
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,2|マイル|2,187,187,23.53,71.76,76.93,187,56.68,80.11,91.06,81.3,86.53
3,COURSE_27_北海道O字_ダ,manken_shirushi+joshodo_code+agari_shisu_juni,2|3|1.0,166,166,18.07,102.89,93.07,166,40.36,88.8,91.01,83.28,91.21
3,KEIBAJO_SURFACE_05_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|2|1.0,140,140,37.14,99.86,108.0,140,57.86,84.79,90.98,81.46,86.79
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+umakigo_code,3|M|00,134,134,23.88,79.25,77.6,134,56.72,85.15,90.96,85.08,88.56
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+joshodo_code,3|2|3,175,175,24.0,111.54,95.16,175,49.71,88.86,90.95,82.35,86.71
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni,2|1|2.0,158,158,14.56,93.35,83.53,158,41.14,87.22,90.93,80.94,85.37
3,KEIBAJO_SURFACE_05_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,1|2|1.0,214,214,18.22,56.03,75.3,214,46.26,90.79,90.92,85.74,88.19
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+omo_tekisei_code,2|00|2,558,558,20.61,72.49,77.91,558,51.61,82.37,90.9,85.06,89.11
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+umakigo_code,2|マイル|00,331,331,22.05,67.07,72.82,331,56.19,79.79,90.9,83.65,88.11
3,KEIBAJO_SURFACE_08_ダ_条件戦,hizume_code+class_code+ten_shisu_juni,10|38|2.0,157,157,14.01,110.7,106.42,157,38.85,100.89,90.87,81.35,86.27
3,KEIBAJO_SURFACE_09_ダ_新馬,kyuyo_riyu_bunrui_code+pace_yoso+gekiso_juni,01|H|1.0,145,145,14.48,66.69,67.6,145,46.21,98.69,90.83,80.44,86.45
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+kyori_kubun,2|0.0|マイル,156,156,23.72,80.32,73.86,156,58.33,79.87,90.82,85.68,88.9
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+omo_tekisei_code,3|00|2,143,143,24.48,105.87,94.41,143,51.05,94.2,90.79,85.06,89.11
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+kyori_tekisei,2|3|5,158,158,24.68,77.34,79.88,158,56.33,81.01,90.79,89.16,93.52
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+da_tekisei_code+ichi_shisu_juni,1|2|3.0,146,146,14.38,82.88,81.09,146,39.04,93.49,90.78,82.98,86.74
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+umakigo_code,2|3|00,162,162,24.07,76.79,79.79,162,55.56,80.68,90.78,83.62,89.09
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+hizume_code,5|00|23,203,203,17.73,60.59,73.29,203,49.26,95.02,90.76,86.25,93.04
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,マイル|32.0|1.0,131,131,21.37,68.63,69.78,131,57.25,91.68,90.72,80.19,83.43
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,2|マイル|5,333,333,22.22,67.42,71.85,333,56.76,78.23,90.66,82.95,87.92
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,2|2|3.0,196,196,17.86,68.57,100.0,196,41.84,85.05,90.63,80.73,84.87
3,KEIBAJO_SURFACE_01_芝,kyori_kubun+pace_shisu_juni+ichi_shisu_juni,中距離|1.0|1.0,174,174,23.56,69.43,88.64,174,51.15,78.33,90.57,81.16,88.6
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,4|0|2.0,130,130,17.69,134.54,94.76,130,46.92,91.31,90.5,80.61,83.57
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+hizume_code,5|1|10,164,164,24.39,78.54,85.83,164,53.66,87.68,90.49,82.04,90.09
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,2|3|2,204,204,16.67,52.21,62.24,204,52.45,79.22,90.48,81.0,87.52
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,中距離|35.0|1.0,177,177,29.94,78.31,90.19,177,58.76,91.58,90.37,80.19,83.43
3,KEIBAJO_SURFACE_05_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,2|3|2.0,133,133,16.54,85.26,97.52,133,39.85,95.34,90.34,85.74,88.19
3,GLOBAL_条件戦,kyori_tekisei_2+uma_start_shisu+omo_tekisei_code,5|0.0|2,171,171,23.98,94.39,96.39,171,50.29,91.87,90.32,87.87,90.84
3,COURSE_27_北海道O字_ダ,pace_yoso+ichi_shisu_juni+pace_shisu_juni,H|1.0|1.0,208,208,16.83,57.4,72.38,208,47.12,95.38,90.17,88.25,90.49
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,5|3|2.0,133,133,13.53,58.12,77.19,133,45.11,99.7,90.16,82.41,86.55
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|3,361,361,16.34,50.89,57.78,361,53.74,87.76,90.14,80.69,86.24
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+omo_tekisei_code+gekiso_juni,2|2|1.0,158,158,29.75,79.94,83.56,158,58.86,80.57,90.13,82.15,90.15
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+da_tekisei_code,2|0.0|2,150,150,26.0,78.4,73.6,150,59.33,77.87,90.13,81.34,92.25
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyakushitsu,2|00|3,379,379,16.09,51.29,58.71,379,52.77,87.44,90.08,84.66,88.97
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,3|0|1.0,184,184,22.83,78.91,87.73,184,51.63,88.1,90.07,80.61,83.57
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,2|マイル|2,138,138,21.74,67.97,75.93,138,54.35,79.35,90.07,82.24,87.55
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,4|2|2.0,157,157,10.83,60.64,61.32,157,42.68,94.14,90.03,80.73,84.87
3,KEIBAJO_SURFACE_06_ダ_条件戦,ls_shisu_juni+agari_shisu_juni+kijun_ninkijun_tansho,2.0|1.0|1,163,163,40.49,74.72,78.12,163,71.78,84.54,90.01,86.7,89.11
3,GLOBAL_条件戦,kyori_tekisei_2+da_tekisei_code+omo_tekisei_code,5|2|2,234,234,27.78,88.55,94.22,234,54.27,85.13,89.98,83.92,89.68
3,KEIBAJO_SURFACE_06_ダ_条件戦,uma_deokure_ritsu+manken_shirushi+gekiso_juni,0.0|1|1.0,218,218,29.36,67.57,90.16,218,52.75,76.47,89.94,84.7,86.95
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+umakigo_code,5|2|00,180,180,26.11,80.44,87.15,180,53.89,82.44,89.93,83.62,89.09
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,4|0|1.0,138,138,21.74,67.75,80.36,138,53.62,83.84,89.93,80.61,83.57
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+kyakushitsu,5|H|2,228,228,21.05,77.59,81.16,228,51.32,84.17,89.81,80.89,88.06
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+joshodo_code,2|マイル|3,236,236,18.64,62.16,69.33,236,52.54,78.69,89.7,83.04,87.2
3,GLOBAL_条件戦,kyori_tekisei_2+hizume_code+da_tekisei_code,5|10|2,131,131,27.48,92.67,93.23,131,54.2,88.63,89.69,85.58,91.38
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,2|2|1.0,314,314,22.93,74.59,92.01,314,47.45,80.92,89.66,80.73,84.87
3,KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+kyakushitsu+tenkai_kigo_code,3|2|0,173,173,4.62,106.18,55.16,173,24.28,93.12,89.65,84.74,89.42
3,SURFACE_2_芝_条件戦,manken_shirushi+keibajo_code+pace_shisu_juni,2|05|1.0,171,171,33.92,102.63,107.09,171,55.56,93.86,89.62,80.67,85.27
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyori_tekisei,2|00|5,1017,1017,20.65,69.57,74.1,1017,52.51,83.32,89.6,80.28,86.29
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,3|2|2,137,137,25.55,110.51,97.48,137,50.36,93.07,89.56,81.37,86.49
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+uma_start_shisu,2|M|0.0,144,144,22.92,72.92,81.39,144,52.78,83.96,89.56,91.77,93.5
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,2|5|2,538,538,21.56,75.61,78.58,538,52.04,81.41,89.41,81.37,86.49
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,1|0|2.0,151,151,16.56,82.72,96.72,151,40.4,75.36,89.4,80.61,83.57
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+kyori_kubun,2|M|中距離,283,283,21.55,72.12,77.57,283,53.36,82.9,89.35,81.15,87.24
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyori_tekisei,3|00|2,261,261,22.22,87.74,81.01,261,50.57,86.51,89.34,80.28,86.29
3,KEIBAJO_SURFACE_06_ダ_条件戦,uma_deokure_ritsu+manken_shirushi+gekiso_juni,0.0|2|1.0,137,137,30.66,105.4,83.67,137,59.12,84.53,89.33,84.7,86.95
3,KEIBAJO_SURFACE_04_ダ_条件戦,rotation+agari_shisu_juni+tenkai_kigo_code,2.0|2.0|3,149,149,12.75,76.78,64.67,149,44.97,83.83,89.32,83.23,84.95
3,KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_start_shisu+kyori_tekisei_2,2|0.0|3,146,146,8.9,60.14,76.26,146,32.88,99.52,89.31,81.24,85.89
3,SURFACE_2_ダ_未勝利,kyori_kubun+pace_shisu_juni+gekiso_juni,中距離|1.0|1.0,131,131,23.66,71.6,83.2,131,51.91,95.5,89.27,81.58,86.13
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+da_tekisei_code,5|短距離|2,226,226,27.88,64.42,78.18,226,59.73,80.22,89.27,80.09,88.31
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,5|1|2,397,397,20.65,70.1,76.46,397,51.13,88.04,89.27,81.37,86.49
3,KEIBAJO_SURFACE_09_ダ_条件戦,omo_tekisei_code+pace_shisu_juni+ten_shisu_juni,2|1.0|1.0,296,296,19.93,75.78,75.66,296,52.36,92.67,89.24,87.13,90.82
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+umakigo_code,2|中距離|00,686,686,19.24,67.08,73.79,686,50.44,82.81,89.23,83.65,88.11
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,2|マイル|5,232,232,19.83,65.43,72.02,232,53.02,76.29,89.19,85.79,88.53
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyakushitsu,2|00|1,169,169,26.04,98.64,92.77,169,52.07,86.57,89.18,84.66,88.97
3,KEIBAJO_SURFACE_07_芝,omo_tekisei_code+ichi_shisu_juni+pace_shisu_juni,3|1.0|1.0,176,176,12.5,130.97,90.32,176,34.66,98.18,89.18,80.15,85.43
3,KEIBAJO_SURFACE_07_ダ,kyori_tekisei_2+joken_class_code+hizume_code,5|1|22,131,131,11.45,96.64,77.89,131,36.64,86.72,89.18,82.59,92.1
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyakushitsu+kijun_ninkijun_tansho+gekiso_juni,2|1|1.0,201,201,33.83,64.38,65.18,201,72.64,82.19,89.18,87.19,89.05
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+kyori_kubun+uma_deokure_ritsu,2|マイル|0.0,356,356,15.17,63.62,89.16,356,38.2,83.65,89.16,81.86,87.04
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,2|0|1.0,252,252,28.17,103.21,96.16,252,51.98,81.51,89.15,80.61,83.57
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+kyori_tekisei,2|0.0|5,421,421,21.62,75.25,72.53,421,53.44,83.87,89.12,83.88,87.99
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,中距離|32.0|1.0,166,166,25.9,87.35,92.04,166,54.22,100.24,89.11,80.19,83.43
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+kyori_kubun+uma_deokure_ritsu,2|中距離|0.0,259,259,10.81,51.78,77.12,259,37.45,87.53,89.08,81.86,87.04
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+omo_tekisei_code,2|H|2,293,293,20.14,72.46,80.09,293,48.46,82.05,89.03,81.15,86.69
3,KEIBAJO_SURFACE_05_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,3|2|1.0,152,152,16.45,58.42,64.01,152,49.34,85.0,89.02,85.74,88.19
3,COURSE_27_左回り平坦O字_ダ,manken_shirushi+da_tekisei_code+uma_start_shisu,2|2|0.0,132,132,12.88,73.33,75.46,132,38.64,94.85,89.01,85.31,90.52
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+joshodo_code,5|短距離|3,163,163,20.25,67.98,87.6,163,46.63,87.36,89.0,83.04,87.2
3,KEIBAJO_SURFACE_07_ダ_新馬,ls_shisu_juni+uma_deokure_ritsu+kishu_kitai_tansho_ritsu,5.0|0.0|2.4,132,132,1.52,32.27,42.35,132,17.42,115.45,88.97,80.89,88.73
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,2.0|10|38,182,182,7.14,41.37,57.88,182,35.16,100.27,88.94,80.42,85.23
3,KEIBAJO_SURFACE_09_ダ_条件戦,manken_shirushi+kyakushitsu+hizume_code,5|3|10,130,130,10.77,72.92,88.78,130,36.15,121.54,88.93,80.97,86.32
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni,3|1|1.0,167,167,26.35,154.91,122.28,167,44.31,98.8,88.87,80.94,85.37
3,KEIBAJO_SURFACE_09_ダ_条件戦,omo_tekisei_code+kijun_ninkijun_tansho+gekiso_juni,2|2|1.0,144,144,24.31,85.42,88.4,144,61.11,85.49,88.86,86.55,90.33
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,2|0|2.0,166,166,15.06,64.94,74.17,166,44.58,80.06,88.86,80.61,83.57
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+hizume_code,2|5|23,233,233,18.88,54.33,66.11,233,52.79,76.82,88.8,82.04,90.09
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,5|短距離|1,396,396,24.24,67.55,81.2,396,53.54,84.14,88.74,82.95,87.92
3,COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|4|1.0,148,148,27.03,107.97,86.66,148,56.76,95.07,88.73,82.15,88.86
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+kyori_kubun,2|H|中距離,355,355,17.18,61.86,72.52,355,47.61,81.49,88.73,81.15,87.24
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+joshodo_code+omo_tekisei_code,2|3|2,356,356,17.98,67.81,69.63,356,50.0,81.66,88.71,84.61,88.74
3,COURSE_27_左回り急坂U字_ダ,kyakushitsu+pace_shisu_juni+ten_shisu_juni,1|1.0|1.0,200,200,18.5,82.85,82.68,200,44.0,91.95,88.7,82.31,85.62
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+omo_tekisei_code,5|0.0|2,263,263,22.43,79.96,86.5,263,49.81,89.43,88.62,83.64,87.88
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu,2|3|0.0,179,179,15.08,46.59,80.96,179,40.22,80.5,88.62,88.31,90.53
3,COURSE_27_北海道U字_ダ,kyakushitsu+kyori_tekisei+kijun_ninkijun_tansho,2|1|3,134,134,14.93,87.76,86.52,134,47.01,84.33,88.56,87.73,93.09
3,COURSE_27_特殊A_芝,rotation+shiba_tekisei_code+uma_start_shisu,3.0|2|0.0,168,168,15.48,93.51,99.86,168,40.48,102.44,88.55,83.26,86.67
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+kyori_kubun,5|0.0|短距離,202,202,26.24,76.44,85.94,202,53.96,88.47,88.55,85.68,88.9
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,2|中距離|2,354,354,19.49,69.38,76.63,354,49.15,80.17,88.55,81.3,86.53
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,2|5|2,340,340,19.41,74.38,73.76,340,50.59,82.97,88.45,83.92,89.21
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,1|2|1.0,189,189,19.58,63.17,78.68,189,44.97,82.49,88.44,82.57,86.4
3,KEIBAJO_SURFACE_09_ダ_条件戦,omo_tekisei_code+pace_shisu_juni+ten_shisu_juni,3|1.0|1.0,190,190,17.37,82.84,90.87,190,43.16,88.11,88.4,87.13,90.82
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|1.0|1.0,151,151,19.87,98.01,78.89,151,45.7,87.15,88.36,82.85,89.08
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+kijun_ninkijun_tansho,3|2.0|1,130,130,36.92,75.54,76.94,130,70.0,83.15,88.35,81.27,84.34
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,2|中距離|5,651,651,19.82,67.54,73.78,651,51.0,83.7,88.35,82.95,87.92
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,2|3|3,139,139,14.39,49.14,53.27,139,50.36,97.91,88.35,81.0,87.52
3,KEIBAJO_SURFACE_08_芝_条件戦,tenkai_kigo_code+agari_shisu_juni+hizume_code,3|3.0|10,154,154,16.23,99.68,84.51,154,44.81,88.64,88.32,80.5,83.64
3,KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+kyakushitsu+tenkai_kigo_code,3|3|0,156,156,1.92,72.63,28.19,156,22.44,92.12,88.3,84.74,89.42
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,2|1|1.0,152,152,17.11,60.86,80.04,152,42.76,80.99,88.19,82.57,86.4
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+uma_deokure_ritsu+omo_tekisei_code,5|0.0|2,148,148,18.92,78.18,74.05,148,47.97,81.89,88.14,82.33,87.64
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|2,241,241,18.67,63.78,74.56,241,49.79,80.62,88.1,83.0,84.98
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+pace_yoso+rotation,1|H|2.0,163,163,19.63,93.56,94.3,163,41.1,86.99,88.09,80.49,85.91
3,SURFACE_2_ダ_1勝クラス,kyakushitsu+gekiso_juni+uma_deokure_ritsu,2|1.0|0.0,130,130,23.85,95.54,98.92,130,48.46,99.46,88.06,82.16,87.43
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+uma_deokure_ritsu+ten_shisu_juni,M|0.0|2.0,134,134,20.9,106.87,135.9,134,38.81,83.96,88.05,80.54,88.66
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+kyori_kubun+uma_deokure_ritsu,3|長距離|0.0,163,163,17.18,65.4,84.4,163,44.17,80.92,88.04,81.86,87.04
3,SURFACE_2_芝_新馬,kijun_ninkijun_tansho+gekiso_juni+pace_shisu_juni,1|2.0|1.0,130,130,33.85,75.62,77.37,130,67.69,84.62,87.97,80.5,84.18
3,KEIBAJO_SURFACE_05_芝_未勝利,omo_tekisei_code+uma_deokure_ritsu+kyori_tekisei,2|0.0|2,145,145,15.17,55.52,87.51,145,42.76,90.48,87.92,81.43,85.05
3,KEIBAJO_SURFACE_05_ダ_条件戦,pace_yoso+rotation+ten_shisu_juni,H|2.0|1.0,141,141,19.86,64.61,86.58,141,46.81,75.32,87.88,84.15,88.75
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,中距離|36.0|1.0,185,185,29.19,95.41,92.23,185,53.51,79.51,87.87,80.19,83.43
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+uma_deokure_ritsu+uma_start_shisu,3|0.0|0.0,144,144,16.67,56.81,85.06,144,42.36,81.88,87.87,83.3,91.62
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|1.0|1.0,145,145,10.34,96.76,80.04,145,31.03,93.24,87.87,82.85,89.08
3,KEIBAJO_SURFACE_09_ダ_条件戦,pace_yoso+kijun_ninkijun_tansho+gekiso_juni,M|2|1.0,136,136,19.85,67.43,73.46,136,59.56,83.75,87.86,85.33,88.89
3,KEIBAJO_SURFACE_06_ダ_条件戦,pace_yoso+rotation+gekiso_juni,H|2.0|1.0,195,195,29.23,77.03,77.02,195,58.97,79.69,87.85,80.63,86.41
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+da_tekisei_code,2|H|2,256,256,21.88,60.16,72.51,256,53.91,76.48,87.78,83.4,90.25
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+kijun_ninkijun_tansho+gekiso_juni,中距離|1|2.0,140,140,32.86,76.29,73.31,140,70.0,87.21,87.75,82.62,89.48
3,KEIBAJO_SURFACE_06_ダ_条件戦,pace_yoso+rotation+gekiso_juni,H|2.0|2.0,158,158,22.15,100.32,88.91,158,50.63,86.58,87.69,80.63,86.41
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+umakigo_code,2|H|00,552,552,17.93,62.34,69.95,552,48.73,81.05,87.69,85.08,88.56
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,5|マイル|1,226,226,21.24,114.82,80.57,226,50.88,82.43,87.65,82.95,87.92
3,KEIBAJO_SURFACE_07_芝,agari_shisu_juni+ichi_shisu_juni+ten_shisu_juni,1.0|1.0|1.0,155,155,34.84,87.74,88.76,155,65.16,88.19,87.63,87.04,89.26
3,KEIBAJO_SURFACE_07_芝_条件戦,ichi_shisu_juni+ten_shisu_juni+agari_shisu_juni,1.0|1.0|1.0,155,155,34.84,87.74,88.76,155,65.16,88.19,87.63,88.71,90.19
3,KEIBAJO_SURFACE_09_ダ_条件戦,pace_yoso+kijun_ninkijun_tansho+gekiso_juni,H|1|1.0,146,146,32.19,64.11,68.64,146,69.18,82.88,87.59,85.33,88.89
3,KEIBAJO_SURFACE_09_ダ_条件戦,pace_yoso+manken_shirushi+kijun_ninkijun_tansho,M|1|5,142,142,8.45,110.56,96.68,142,32.39,85.92,87.58,88.16,92.89
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,5|2|2,247,247,23.48,87.37,86.69,247,49.8,84.45,87.58,81.0,87.52
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+umakigo_code,5|短距離|00,395,395,22.78,62.46,78.75,395,51.9,84.25,87.57,83.65,88.11
3,COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|3|1.0,168,168,22.02,65.12,68.91,168,54.76,100.54,87.51,82.15,88.86
3,KEIBAJO_SURFACE_08_芝,nyukyu_nannichimae+omo_tekisei_code+uma_start_shisu,24.0|2|0.0,144,144,13.89,82.43,85.54,144,38.19,90.97,87.5,86.12,87.01
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|1,164,164,26.22,97.74,90.93,164,51.83,86.89,87.43,80.69,86.24
3,KEIBAJO_SURFACE_05_ダ_条件戦,uma_deokure_ritsu+rotation+ten_shisu_juni,0.0|2.0|1.0,139,139,19.42,70.36,85.74,139,46.76,75.4,87.37,85.84,86.94
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+joken_class_code+ten_shisu_juni,4|0|1.0,132,132,25.0,104.32,86.81,132,53.79,102.8,87.36,83.73,86.73
